dialogue_id	turn_id	annotations
ticktock_00013	6	ACCEPTABLE
ticktock_00013	8	INVALID
ticktock_00013	10	ACCEPTABLE
ticktock_00013	12	INVALID
ticktock_00013	14	ACCEPTABLE
ticktock_00013	20	VALID
ticktock_00013	22	INVALID
ticktock_00013	24	ACCEPTABLE
ticktock_00013	26	INVALID
ticktock_00013	28	INVALID
ticktock_00014	2	INVALID
ticktock_00014	4	INVALID
ticktock_00014	6	INVALID
ticktock_00014	12	INVALID
ticktock_00014	14	INVALID
ticktock_00014	16	VALID
ticktock_00014	18	VALID
ticktock_00014	20	ACCEPTABLE
ticktock_00014	22	INVALID
ticktock_00014	24	INVALID
ticktock_00014	26	INVALID
ticktock_00015	4	INVALID
ticktock_00015	6	ACCEPTABLE
ticktock_00015	8	INVALID
ticktock_00015	10	INVALID
ticktock_00015	12	INVALID
ticktock_00015	14	INVALID
ticktock_00015	16	INVALID
ticktock_00015	18	ACCEPTABLE
ticktock_00016	4	INVALID
ticktock_00016	6	INVALID
ticktock_00016	8	INVALID
ticktock_00016	10	VALID
ticktock_00016	12	INVALID
ticktock_00016	14	INVALID
ticktock_00016	16	INVALID
ticktock_00016	18	VALID
ticktock_00017	2	INVALID
ticktock_00017	4	ACCEPTABLE
ticktock_00017	6	INVALID
ticktock_00017	8	INVALID
ticktock_00017	10	ACCEPTABLE
ticktock_00017	12	INVALID
ticktock_00017	14	INVALID
ticktock_00017	16	INVALID
ticktock_00018	2	VALID
ticktock_00018	4	ACCEPTABLE
ticktock_00018	6	ACCEPTABLE
ticktock_00018	8	VALID
ticktock_00018	10	ACCEPTABLE
ticktock_00018	12	ACCEPTABLE
ticktock_00018	14	INVALID
ticktock_00018	16	ACCEPTABLE
ticktock_00018	22	VALID
ticktock_00018	24	VALID
ticktock_00018	26	VALID
ticktock_00018	28	INVALID
ticktock_00018	30	INVALID
ticktock_00019	2	VALID
ticktock_00019	4	INVALID
ticktock_00019	6	VALID
ticktock_00019	12	INVALID
ticktock_00019	14	INVALID
ticktock_00019	16	INVALID
ticktock_00019	18	VALID
ticktock_00019	20	INVALID
ticktock_00019	22	INVALID
ticktock_00019	24	VALID
ticktock_00019	26	INVALID
ticktock_00019	32	ACCEPTABLE
ticktock_00020	2	INVALID
ticktock_00020	4	ACCEPTABLE
ticktock_00020	6	VALID
ticktock_00020	8	ACCEPTABLE
ticktock_00020	10	INVALID
ticktock_00020	12	VALID
ticktock_00020	14	INVALID
ticktock_00020	20	VALID
ticktock_00020	22	INVALID
ticktock_00021	2	VALID, VALID, VALID, VALID
ticktock_00021	4	INVALID, INVALID, INVALID, INVALID
ticktock_00021	6	VALID, ACCEPTABLE, VALID, ACCEPTABLE
ticktock_00021	8	INVALID, INVALID, INVALID, INVALID
ticktock_00021	10	VALID, INVALID, ACCEPTABLE, VALID
ticktock_00021	12	ACCEPTABLE, ACCEPTABLE, INVALID, ACCEPTABLE
ticktock_00021	18	VALID, VALID, VALID, ACCEPTABLE
ticktock_00021	20	INVALID, ACCEPTABLE, ACCEPTABLE, VALID
ticktock_00021	22	VALID, ACCEPTABLE, VALID, VALID
ticktock_00022	2	VALID, INVALID, VALID, VALID
ticktock_00022	4	VALID, ACCEPTABLE, VALID, VALID
ticktock_00022	6	ACCEPTABLE, ACCEPTABLE, ACCEPTABLE, VALID
ticktock_00022	8	VALID, VALID, INVALID, VALID
ticktock_00022	10	INVALID, ACCEPTABLE, INVALID, ACCEPTABLE
ticktock_00022	16	ACCEPTABLE, INVALID, ACCEPTABLE, VALID
ticktock_00022	18	ACCEPTABLE, INVALID, ACCEPTABLE, INVALID
ticktock_00022	20	INVALID, INVALID, INVALID, VALID
ticktock_00023	2	ACCEPTABLE, VALID, VALID, VALID
ticktock_00023	4	VALID, VALID, VALID, VALID
ticktock_00023	6	INVALID, INVALID, ACCEPTABLE, INVALID
ticktock_00023	8	INVALID, INVALID, INVALID, INVALID
ticktock_00023	10	VALID, INVALID, ACCEPTABLE, ACCEPTABLE
ticktock_00023	16	ACCEPTABLE, ACCEPTABLE, VALID, INVALID
ticktock_00023	18	VALID, ACCEPTABLE, INVALID, VALID
ticktock_00023	20	INVALID, INVALID, INVALID, INVALID
ticktock_00024	2	ACCEPTABLE, INVALID, INVALID, INVALID
ticktock_00024	4	INVALID, INVALID, ACCEPTABLE, ACCEPTABLE
ticktock_00024	6	INVALID, INVALID, INVALID, VALID
ticktock_00024	8	INVALID, INVALID, INVALID, VALID
ticktock_00024	10	VALID, INVALID, VALID, VALID
ticktock_00024	16	ACCEPTABLE, INVALID, INVALID, VALID
ticktock_00024	18	ACCEPTABLE, ACCEPTABLE, INVALID, INVALID
ticktock_00024	20	ACCEPTABLE, INVALID, ACCEPTABLE, INVALID
ticktock_00024	22	INVALID, ACCEPTABLE, INVALID, VALID
ticktock_00024	24	VALID, INVALID, ACCEPTABLE, ACCEPTABLE
ticktock_00024	26	VALID, VALID, INVALID, VALID
ticktock_00024	28	ACCEPTABLE, ACCEPTABLE, INVALID, VALID
ticktock_00024	30	VALID, INVALID, INVALID, VALID
ticktock_00025	6	INVALID
ticktock_00025	8	INVALID
ticktock_00025	10	INVALID
ticktock_00025	12	VALID
ticktock_00025	14	ACCEPTABLE
ticktock_00025	16	INVALID
ticktock_00025	18	INVALID
ticktock_00025	20	ACCEPTABLE
ticktock_00026	4	INVALID
ticktock_00026	6	ACCEPTABLE
ticktock_00026	8	ACCEPTABLE
ticktock_00026	10	INVALID
ticktock_00026	12	VALID
ticktock_00026	14	INVALID
ticktock_00026	16	INVALID
ticktock_00026	18	INVALID
ticktock_00027	2	INVALID
ticktock_00027	4	INVALID
ticktock_00027	6	INVALID
ticktock_00027	8	INVALID
ticktock_00027	10	INVALID
ticktock_00027	12	INVALID
ticktock_00027	14	INVALID
ticktock_00027	16	INVALID
ticktock_00027	22	INVALID
ticktock_00027	24	INVALID
ticktock_00027	26	INVALID
ticktock_00028	2	INVALID
ticktock_00028	4	VALID
ticktock_00028	6	VALID
ticktock_00028	8	ACCEPTABLE
ticktock_00028	10	VALID
ticktock_00028	16	INVALID
ticktock_00028	18	INVALID
ticktock_00028	20	VALID
ticktock_00028	22	INVALID
ticktock_00028	24	VALID
ticktock_00028	26	VALID
ticktock_00028	28	INVALID
ticktock_00028	30	VALID
ticktock_00029	4	INVALID
ticktock_00029	6	VALID
ticktock_00029	8	INVALID
ticktock_00029	10	VALID
ticktock_00029	12	ACCEPTABLE
ticktock_00029	14	VALID
ticktock_00029	16	INVALID
ticktock_00029	18	ACCEPTABLE
ticktock_00030	2	INVALID
ticktock_00030	4	INVALID
ticktock_00030	6	INVALID
ticktock_00030	8	ACCEPTABLE
ticktock_00030	10	ACCEPTABLE
ticktock_00030	12	ACCEPTABLE
ticktock_00030	14	INVALID
ticktock_00030	16	INVALID
ticktock_00031	2	ACCEPTABLE
ticktock_00031	4	INVALID
ticktock_00031	6	INVALID
ticktock_00031	8	VALID
ticktock_00031	10	INVALID
ticktock_00031	12	INVALID
ticktock_00031	14	VALID
ticktock_00031	16	VALID
ticktock_00032	2	ACCEPTABLE
ticktock_00032	4	ACCEPTABLE
ticktock_00032	6	VALID
ticktock_00032	8	VALID
ticktock_00032	10	INVALID
ticktock_00032	12	VALID
ticktock_00032	14	INVALID
ticktock_00032	16	ACCEPTABLE
ticktock_00032	22	VALID
ticktock_00032	24	VALID
ticktock_00033	2	INVALID
ticktock_00033	4	INVALID
ticktock_00033	6	INVALID
ticktock_00033	8	INVALID
ticktock_00033	10	INVALID
ticktock_00033	12	INVALID
ticktock_00033	18	INVALID
ticktock_00033	20	INVALID
ticktock_00034	2	VALID
ticktock_00034	4	INVALID
ticktock_00034	6	INVALID
ticktock_00034	8	ACCEPTABLE
ticktock_00034	10	VALID
ticktock_00034	12	VALID
ticktock_00034	18	VALID
ticktock_00034	20	ACCEPTABLE
ticktock_00035	2	ACCEPTABLE
ticktock_00035	4	INVALID
ticktock_00035	6	VALID
ticktock_00035	8	VALID
ticktock_00035	10	ACCEPTABLE
ticktock_00035	12	VALID
ticktock_00035	18	VALID
ticktock_00035	20	VALID
ticktock_00035	22	VALID
ticktock_00035	24	VALID
ticktock_00035	26	VALID
ticktock_00036	2	INVALID
ticktock_00036	4	INVALID
ticktock_00036	6	VALID
ticktock_00036	12	VALID
ticktock_00036	14	ACCEPTABLE
ticktock_00036	16	INVALID
ticktock_00036	18	ACCEPTABLE
ticktock_00036	20	VALID
ticktock_00036	22	INVALID
ticktock_00037	2	ACCEPTABLE
ticktock_00037	4	ACCEPTABLE
ticktock_00037	10	ACCEPTABLE
ticktock_00037	12	INVALID
ticktock_00037	14	ACCEPTABLE
ticktock_00037	16	INVALID
ticktock_00037	18	INVALID
ticktock_00037	20	INVALID
ticktock_00038	2	ACCEPTABLE
ticktock_00038	4	VALID
ticktock_00038	10	ACCEPTABLE
ticktock_00038	12	INVALID
ticktock_00038	14	INVALID
ticktock_00038	16	ACCEPTABLE
ticktock_00038	18	ACCEPTABLE
ticktock_00038	20	INVALID
ticktock_00039	2	ACCEPTABLE
ticktock_00039	4	VALID
ticktock_00039	10	ACCEPTABLE
ticktock_00039	12	ACCEPTABLE
ticktock_00039	14	ACCEPTABLE
ticktock_00039	16	INVALID
ticktock_00039	18	ACCEPTABLE
ticktock_00039	20	ACCEPTABLE
ticktock_00040	2	VALID
ticktock_00040	4	INVALID
ticktock_00040	10	VALID
ticktock_00040	12	ACCEPTABLE
ticktock_00040	14	VALID
ticktock_00040	16	ACCEPTABLE
ticktock_00040	18	INVALID
ticktock_00040	20	VALID
ticktock_00040	22	INVALID
ticktock_00041	2	VALID
ticktock_00041	8	ACCEPTABLE
ticktock_00041	10	VALID
ticktock_00041	12	ACCEPTABLE
ticktock_00041	14	VALID
ticktock_00041	16	ACCEPTABLE
ticktock_00041	18	VALID
ticktock_00041	20	ACCEPTABLE
ticktock_00041	22	ACCEPTABLE
ticktock_00041	28	VALID
ticktock_00041	30	ACCEPTABLE
ticktock_00042	2	VALID
ticktock_00042	4	ACCEPTABLE
ticktock_00042	6	VALID
ticktock_00042	8	INVALID
ticktock_00042	10	INVALID
ticktock_00042	12	INVALID
ticktock_00042	18	INVALID
ticktock_00042	20	INVALID
ticktock_00042	22	INVALID
ticktock_00042	24	INVALID
ticktock_00042	26	INVALID
ticktock_00042	28	INVALID
ticktock_00042	30	INVALID
ticktock_00042	32	INVALID
ticktock_00043	6	INVALID
ticktock_00043	8	INVALID
ticktock_00043	10	ACCEPTABLE
ticktock_00043	12	INVALID
ticktock_00043	14	VALID
ticktock_00043	16	ACCEPTABLE
ticktock_00043	18	INVALID
ticktock_00043	20	INVALID
ticktock_00044	6	ACCEPTABLE
ticktock_00044	8	ACCEPTABLE
ticktock_00044	10	ACCEPTABLE
ticktock_00044	12	ACCEPTABLE
ticktock_00044	14	ACCEPTABLE
ticktock_00044	16	ACCEPTABLE
ticktock_00044	18	ACCEPTABLE
ticktock_00044	20	ACCEPTABLE
ticktock_00045	6	VALID
ticktock_00045	8	ACCEPTABLE
ticktock_00045	10	ACCEPTABLE
ticktock_00045	12	VALID
ticktock_00045	14	VALID
ticktock_00045	16	ACCEPTABLE
ticktock_00045	18	VALID
ticktock_00045	20	ACCEPTABLE
ticktock_00046	6	VALID
ticktock_00046	8	VALID
ticktock_00046	10	VALID
ticktock_00046	12	VALID
ticktock_00046	14	VALID
ticktock_00046	16	VALID
ticktock_00046	18	VALID
ticktock_00046	20	VALID
ticktock_00047	4	ACCEPTABLE
ticktock_00047	6	ACCEPTABLE
ticktock_00047	8	ACCEPTABLE
ticktock_00047	10	ACCEPTABLE
ticktock_00047	12	ACCEPTABLE
ticktock_00047	14	VALID
ticktock_00047	16	ACCEPTABLE
ticktock_00047	18	VALID
ticktock_00048	4	ACCEPTABLE, INVALID, VALID, VALID
ticktock_00048	6	VALID, INVALID, ACCEPTABLE, INVALID
ticktock_00048	8	VALID, VALID, ACCEPTABLE, ACCEPTABLE
ticktock_00048	10	VALID, VALID, INVALID, ACCEPTABLE
ticktock_00048	12	VALID, VALID, ACCEPTABLE, INVALID
ticktock_00048	14	ACCEPTABLE, ACCEPTABLE, ACCEPTABLE, ACCEPTABLE
ticktock_00048	16	VALID, VALID, INVALID, INVALID
ticktock_00048	18	INVALID, ACCEPTABLE, INVALID, INVALID
ticktock_00049	4	VALID, INVALID, INVALID, VALID
ticktock_00049	6	ACCEPTABLE, ACCEPTABLE, INVALID, INVALID
ticktock_00049	8	ACCEPTABLE, INVALID, VALID, INVALID
ticktock_00049	10	ACCEPTABLE, INVALID, INVALID, INVALID
ticktock_00049	12	VALID, VALID, VALID, INVALID
ticktock_00049	14	INVALID, INVALID, VALID, INVALID
ticktock_00049	16	ACCEPTABLE, INVALID, ACCEPTABLE, ACCEPTABLE
ticktock_00049	18	ACCEPTABLE, VALID, INVALID, INVALID
ticktock_00050	4	INVALID, VALID, INVALID, INVALID
ticktock_00050	6	INVALID, VALID, ACCEPTABLE, VALID
ticktock_00050	8	ACCEPTABLE, INVALID, INVALID, INVALID
ticktock_00050	10	VALID, INVALID, ACCEPTABLE, ACCEPTABLE
ticktock_00050	12	INVALID, INVALID, ACCEPTABLE, VALID
ticktock_00050	14	ACCEPTABLE, INVALID, INVALID, INVALID
ticktock_00050	16	VALID, VALID, VALID, VALID
ticktock_00050	18	ACCEPTABLE, ACCEPTABLE, VALID, ACCEPTABLE
ticktock_00051	4	VALID
ticktock_00051	6	VALID
ticktock_00051	8	VALID
ticktock_00051	10	VALID
ticktock_00051	12	VALID
ticktock_00051	14	VALID
ticktock_00051	16	VALID
ticktock_00051	18	VALID
ticktock_00052	4	ACCEPTABLE
ticktock_00052	6	ACCEPTABLE
ticktock_00052	8	VALID
ticktock_00052	10	ACCEPTABLE
ticktock_00052	12	INVALID
ticktock_00052	14	INVALID
ticktock_00052	16	VALID
ticktock_00052	18	VALID
ticktock_00053	2	ACCEPTABLE
ticktock_00053	4	ACCEPTABLE
ticktock_00053	6	ACCEPTABLE
ticktock_00053	8	ACCEPTABLE
ticktock_00053	10	ACCEPTABLE
ticktock_00053	12	ACCEPTABLE
ticktock_00053	14	ACCEPTABLE
ticktock_00053	16	ACCEPTABLE
ticktock_00054	2	INVALID
ticktock_00054	4	ACCEPTABLE
ticktock_00054	6	ACCEPTABLE
ticktock_00054	8	VALID
ticktock_00054	10	INVALID
ticktock_00054	12	VALID
ticktock_00054	14	INVALID
ticktock_00054	16	INVALID
ticktock_00054	22	INVALID
ticktock_00054	24	ACCEPTABLE
ticktock_00054	26	VALID
ticktock_00055	2	ACCEPTABLE
ticktock_00055	4	VALID
ticktock_00055	6	VALID
ticktock_00055	8	INVALID
ticktock_00055	10	VALID
ticktock_00055	16	ACCEPTABLE
ticktock_00055	18	INVALID
ticktock_00055	20	VALID
ticktock_00056	2	INVALID
ticktock_00056	4	INVALID
ticktock_00056	6	INVALID
ticktock_00056	8	INVALID
ticktock_00056	10	VALID
ticktock_00056	16	VALID
ticktock_00056	18	VALID
ticktock_00056	20	VALID
ticktock_00057	2	ACCEPTABLE
ticktock_00057	4	ACCEPTABLE
ticktock_00057	6	ACCEPTABLE
ticktock_00057	8	ACCEPTABLE
ticktock_00057	10	ACCEPTABLE
ticktock_00057	16	ACCEPTABLE
ticktock_00057	18	ACCEPTABLE
ticktock_00057	20	ACCEPTABLE
ticktock_00058	2	INVALID
ticktock_00058	4	ACCEPTABLE
ticktock_00058	6	INVALID
ticktock_00058	8	ACCEPTABLE
ticktock_00058	10	INVALID
ticktock_00058	16	INVALID
ticktock_00058	18	ACCEPTABLE
ticktock_00058	20	INVALID
ticktock_00058	22	ACCEPTABLE
ticktock_00058	24	ACCEPTABLE
ticktock_00059	2	VALID
ticktock_00059	4	ACCEPTABLE
ticktock_00059	6	VALID
ticktock_00059	12	INVALID
ticktock_00059	14	ACCEPTABLE
ticktock_00059	16	INVALID
ticktock_00059	18	INVALID
ticktock_00059	20	ACCEPTABLE
ticktock_00059	22	VALID
ticktock_00059	24	VALID
ticktock_00059	26	INVALID
ticktock_00059	32	ACCEPTABLE
ticktock_00059	34	ACCEPTABLE
ticktock_00059	36	INVALID
ticktock_00059	38	ACCEPTABLE
ticktock_00059	40	INVALID
ticktock_00059	42	VALID
ticktock_00059	44	INVALID
ticktock_00059	46	INVALID
ticktock_00059	52	INVALID
ticktock_00059	54	INVALID
ticktock_00059	56	INVALID
ticktock_00059	58	INVALID
ticktock_00059	60	INVALID
ticktock_00060	2	ACCEPTABLE
ticktock_00060	4	VALID
ticktock_00060	6	ACCEPTABLE
ticktock_00060	12	INVALID
ticktock_00060	14	INVALID
ticktock_00060	16	INVALID
ticktock_00060	18	VALID
ticktock_00060	20	ACCEPTABLE
ticktock_00060	22	INVALID
ticktock_00061	2	ACCEPTABLE
ticktock_00061	4	VALID
ticktock_00061	10	ACCEPTABLE
ticktock_00061	12	INVALID
ticktock_00061	14	INVALID
ticktock_00061	16	INVALID
ticktock_00061	18	INVALID
ticktock_00061	20	ACCEPTABLE
ticktock_00062	2	INVALID
ticktock_00062	4	ACCEPTABLE
ticktock_00062	10	ACCEPTABLE
ticktock_00062	12	ACCEPTABLE
ticktock_00062	14	ACCEPTABLE
ticktock_00062	16	INVALID
ticktock_00062	18	ACCEPTABLE
ticktock_00062	20	INVALID
ticktock_00063	2	ACCEPTABLE
ticktock_00063	4	ACCEPTABLE
ticktock_00063	10	ACCEPTABLE
ticktock_00063	12	ACCEPTABLE
ticktock_00063	14	ACCEPTABLE
ticktock_00063	16	ACCEPTABLE
ticktock_00063	18	ACCEPTABLE
ticktock_00063	20	ACCEPTABLE
ticktock_00063	22	ACCEPTABLE
ticktock_00064	2	VALID
ticktock_00064	8	ACCEPTABLE
ticktock_00064	10	VALID
ticktock_00064	12	VALID
ticktock_00064	14	VALID
ticktock_00064	16	VALID
ticktock_00064	18	VALID
ticktock_00064	20	VALID
ticktock_00064	22	ACCEPTABLE
ticktock_00065	6	INVALID
ticktock_00065	8	ACCEPTABLE
ticktock_00065	10	INVALID
ticktock_00065	12	ACCEPTABLE
ticktock_00065	14	INVALID
ticktock_00065	16	VALID
ticktock_00065	18	INVALID
ticktock_00065	20	VALID
ticktock_00065	26	INVALID
ticktock_00065	28	VALID
ticktock_00065	30	ACCEPTABLE
ticktock_00065	32	VALID
ticktock_00065	34	VALID
ticktock_00065	36	ACCEPTABLE
ticktock_00065	38	VALID
ticktock_00065	40	VALID
ticktock_00065	46	VALID
ticktock_00065	48	ACCEPTABLE
ticktock_00065	50	VALID
ticktock_00065	52	INVALID
ticktock_00065	54	ACCEPTABLE
ticktock_00065	56	INVALID
ticktock_00065	58	INVALID
ticktock_00065	60	INVALID
ticktock_00066	6	VALID
ticktock_00066	8	VALID
ticktock_00066	10	INVALID
ticktock_00066	12	VALID
ticktock_00066	14	INVALID
ticktock_00066	16	ACCEPTABLE
ticktock_00066	18	ACCEPTABLE
ticktock_00066	20	INVALID
ticktock_00067	6	ACCEPTABLE
ticktock_00067	8	ACCEPTABLE
ticktock_00067	10	INVALID
ticktock_00067	12	ACCEPTABLE
ticktock_00067	14	ACCEPTABLE
ticktock_00067	16	ACCEPTABLE
ticktock_00067	18	VALID
ticktock_00067	20	VALID
ticktock_00068	6	VALID
ticktock_00068	8	INVALID
ticktock_00068	10	ACCEPTABLE
ticktock_00068	12	ACCEPTABLE
ticktock_00068	14	ACCEPTABLE
ticktock_00068	16	INVALID
ticktock_00068	18	ACCEPTABLE
ticktock_00068	20	INVALID
ticktock_00069	6	INVALID
ticktock_00069	8	ACCEPTABLE
ticktock_00069	10	INVALID
ticktock_00069	12	ACCEPTABLE
ticktock_00069	14	ACCEPTABLE
ticktock_00069	16	INVALID
ticktock_00069	18	ACCEPTABLE
ticktock_00069	20	INVALID
ticktock_00070	6	INVALID
ticktock_00070	8	INVALID
ticktock_00070	10	INVALID
ticktock_00070	12	INVALID
ticktock_00070	14	INVALID
ticktock_00070	16	VALID
ticktock_00070	18	INVALID
ticktock_00070	20	INVALID
ticktock_00071	6	ACCEPTABLE
ticktock_00071	8	INVALID
ticktock_00071	10	VALID
ticktock_00071	12	VALID
ticktock_00071	14	VALID
ticktock_00071	16	INVALID
ticktock_00071	18	ACCEPTABLE
ticktock_00071	20	ACCEPTABLE
ticktock_00072	6	ACCEPTABLE
ticktock_00072	8	ACCEPTABLE
ticktock_00072	10	ACCEPTABLE
ticktock_00072	12	ACCEPTABLE
ticktock_00072	14	ACCEPTABLE
ticktock_00072	16	ACCEPTABLE
ticktock_00072	18	ACCEPTABLE
ticktock_00072	20	ACCEPTABLE
ticktock_00073	6	INVALID
ticktock_00073	8	INVALID
ticktock_00073	10	INVALID
ticktock_00073	12	INVALID
ticktock_00073	14	INVALID
ticktock_00073	16	INVALID
ticktock_00073	18	ACCEPTABLE
ticktock_00073	20	INVALID
ticktock_00073	26	ACCEPTABLE
ticktock_00073	28	INVALID
ticktock_00073	30	INVALID
ticktock_00074	2	INVALID
ticktock_00074	4	ACCEPTABLE
ticktock_00074	6	ACCEPTABLE
ticktock_00074	8	ACCEPTABLE
ticktock_00074	10	VALID
ticktock_00074	16	ACCEPTABLE
ticktock_00074	18	VALID
ticktock_00074	20	ACCEPTABLE
ticktock_00075	2	VALID
ticktock_00075	4	VALID
ticktock_00075	6	VALID
ticktock_00075	8	ACCEPTABLE
ticktock_00075	10	ACCEPTABLE
ticktock_00075	16	ACCEPTABLE
ticktock_00075	18	ACCEPTABLE
ticktock_00075	20	INVALID
ticktock_00076	2	ACCEPTABLE
ticktock_00076	4	ACCEPTABLE
ticktock_00076	6	INVALID
ticktock_00076	8	INVALID
ticktock_00076	10	ACCEPTABLE
ticktock_00076	16	ACCEPTABLE
ticktock_00076	18	ACCEPTABLE
ticktock_00076	20	ACCEPTABLE
ticktock_00077	2	VALID
ticktock_00077	4	VALID
ticktock_00077	6	INVALID
ticktock_00077	8	ACCEPTABLE
ticktock_00077	10	INVALID
ticktock_00077	16	INVALID
ticktock_00077	18	INVALID
ticktock_00077	20	INVALID
ticktock_00077	22	INVALID
ticktock_00078	2	ACCEPTABLE
ticktock_00078	4	ACCEPTABLE
ticktock_00078	6	VALID
ticktock_00078	8	ACCEPTABLE
ticktock_00078	14	INVALID
ticktock_00078	16	INVALID
ticktock_00078	18	ACCEPTABLE
ticktock_00078	20	ACCEPTABLE
ticktock_00079	2	VALID
ticktock_00079	4	ACCEPTABLE
ticktock_00079	6	VALID
ticktock_00079	8	ACCEPTABLE
ticktock_00079	14	ACCEPTABLE
ticktock_00079	16	ACCEPTABLE
ticktock_00079	18	ACCEPTABLE
ticktock_00079	20	ACCEPTABLE
ticktock_00079	22	ACCEPTABLE
ticktock_00080	2	VALID
ticktock_00080	4	ACCEPTABLE
ticktock_00080	6	INVALID
ticktock_00080	12	VALID
ticktock_00080	14	ACCEPTABLE
ticktock_00080	16	ACCEPTABLE
ticktock_00080	18	INVALID
ticktock_00080	20	INVALID
ticktock_00080	22	INVALID
ticktock_00080	24	INVALID
ticktock_00080	26	INVALID
ticktock_00080	32	INVALID
ticktock_00081	2	VALID
ticktock_00081	4	INVALID
ticktock_00081	6	INVALID
ticktock_00081	8	INVALID
ticktock_00081	10	INVALID
ticktock_00081	12	INVALID
ticktock_00081	14	INVALID
ticktock_00081	20	ACCEPTABLE
ticktock_00081	22	INVALID
ticktock_00081	24	ACCEPTABLE
ticktock_00082	2	INVALID
ticktock_00082	4	ACCEPTABLE
ticktock_00082	6	VALID
ticktock_00082	8	ACCEPTABLE
